vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_pressure,oil_level_pct,coolant_temp,oil_filter_condition
Sedan,1279,2023-07-14,2024-07-01,353,14726,city,light,79.92091300415126,93.2982274857544,2951,13,29.081112737897815,CNG,aggressive,5.526587562899358,64,101.9291862303161,Red
Truck,2977,2024-10-11,2024-12-10,60,4439,offroad,heavy,85.76950323084911,99.5893872570438,1685,9,40.85619481075801,CNG,aggressive,5.150459574665107,28,74.64469157182127,Dark-Orange
Hatchback,4677,2023-12-04,2024-07-21,230,34668,mixed,medium,91.7566429613713,81.34101944298709,3914,37,17.932632195420364,Diesel,aggressive,3.7742603451927312,32,103.59587886979801,Red
SUV,5862,2023-11-02,2024-10-12,345,46018,mixed,medium,89.64420060791986,80.57732299838707,2644,11,23.129224072450388,Diesel,calm,4.090341386867206,80,95.04093007675456,Red
LCV,3794,2023-04-29,2024-01-19,265,47829,mixed,medium,92.60315766400342,83.01101500160325,2086,7,43.4895513063434,Diesel,normal,5.189663887313065,55,109.43632003468814,Orange
Bus,6988,2023-07-24,2024-04-14,265,16660,offroad,light,89.51142674072308,38.29857543221877,2621,36,30.36208605637526,Diesel,normal,1.8750995156172172,36,90.07641926006487,Dark-Orange
Sedan,3363,2023-05-01,2024-05-20,385,11612,highway,heavy,121.85557844077567,44.47901784368933,3583,15,15.957254364667115,Diesel,calm,6.2546420934607845,27,98.4005129456889,Red
SUV,5422,2024-06-19,2024-09-26,99,1115,city,medium,89.5846304389993,59.855179274426845,3322,38,19.416254603015805,Petrol,normal,2.737555890182864,88,98.29979460956856,Yellow
LCV,3416,2023-02-27,2024-02-23,361,66656,city,medium,83.72274210163303,36.08046807732576,2060,22,40.60718099329654,Diesel,normal,4.250537920055145,48,86.74589470021044,Red
SUV,3897,2023-11-03,2024-02-24,113,16746,offroad,light,67.82795946174643,61.74248407888171,3600,9,39.73834305314582,CNG,normal,3.1703873635341218,50,100.328333007968,Orange
Hatchback,1314,2023-07-09,2024-07-04,361,58083,offroad,light,107.22799092577738,32.49453303547783,1532,20,19.79061354340626,CNG,aggressive,2.862232072260996,95,100.47264797377967,Red
LCV,2803,2024-06-25,2024-11-07,135,13408,mixed,light,82.8169267300162,39.22543498799285,1863,38,45.00048786636387,CNG,normal,4.187748827927124,51,81.36627375278842,Yellow
Bus,2754,2023-12-11,2024-01-14,34,3509,highway,heavy,106.55300554137209,78.15871617507312,3057,20,37.320011945103346,Petrol,calm,4.507586971323471,68,86.48593565739687,Light-Green
LCV,5345,2024-06-06,2024-11-06,153,25968,offroad,heavy,88.98989013322155,57.4547039110135,2962,39,31.833566839543003,Diesel,normal,6.554072366826636,95,95.14332059844156,Dark-Orange
SUV,2793,2023-01-30,2024-02-25,391,25251,mixed,medium,113.82702252965878,38.10734258840688,3403,25,38.12145008872278,Petrol,aggressive,6.5537206716414635,69,99.82687887209212,Red
Hatchback,6709,2024-05-19,2024-07-23,65,10204,mixed,medium,94.15897685454702,32.027378308513136,2597,37,22.528716073508345,CNG,normal,4.890663258603344,45,110.90904904904518,Yellow
LCV,1498,2024-04-13,2024-09-25,165,9851,offroad,medium,107.10448115217181,57.90756581909177,1723,22,31.992688741434662,Diesel,normal,2.000996813453181,69,85.73618870018461,Yellow
Sedan,3783,2024-11-04,2024-11-27,23,1578,mixed,light,84.4447364591835,44.43405750817537,1951,26,19.522536703747825,CNG,calm,1.5875937110064737,83,102.43815698500458,Green
Truck,1163,2024-05-21,2024-12-01,194,5266,offroad,medium,114.63725079017064,33.44506462145917,2362,28,33.74154319573486,CNG,calm,4.250053444418838,98,104.18454443942414,Orange
Sedan,7866,2023-09-12,2024-09-13,367,19661,highway,medium,95.78470529092621,68.70658190051768,2518,5,16.262624037205196,Diesel,normal,3.1736178923553453,42,99.24966116247545,Red
SUV,7185,2023-12-23,2024-09-04,256,21915,mixed,light,96.74474424363444,31.69710536375915,2512,7,24.536038609199515,Petrol,normal,4.278804624227375,53,91.9151721154418,Orange
SUV,7660,2023-12-29,2024-07-21,205,7159,offroad,light,78.73564098722842,80.5479008648116,3201,6,15.51596243674173,Petrol,calm,1.1868054668082855,79,100.99859299835646,Red
Truck,5955,2023-02-22,2024-03-04,376,45780,mixed,light,79.33573748868645,59.760689555592045,1595,24,24.591740899247654,CNG,normal,2.2710112856396734,56,89.35225995829057,Red
Sedan,1816,2023-07-31,2024-05-21,295,29371,offroad,medium,101.68826072512343,69.26973811908852,3479,23,46.76830149889574,Petrol,calm,4.531085569253043,67,99.4503586411619,Dark-Orange
Truck,5150,2024-04-05,2024-04-13,8,1589,mixed,medium,76.21025031643063,61.65892471137836,3866,6,28.907201640249806,CNG,aggressive,4.424063525715142,28,76.20075614860954,Orange
Sedan,4662,2023-09-02,2024-06-16,288,8841,offroad,medium,116.28890044484196,36.67723245368882,2193,18,45.26897000501502,Petrol,aggressive,1.9503491816265122,25,105.55218851331043,Red
LCV,5861,2024-01-22,2024-04-03,72,6235,mixed,heavy,70.46378391474684,34.12530708103324,3521,21,29.41505041644665,CNG,aggressive,6.632530674004874,44,95.0337550659716,Dark-Orange
Bus,3767,2023-09-20,2024-03-02,164,23109,mixed,light,108.23318265728435,82.85265512294072,3501,39,32.49354132231746,Diesel,aggressive,1.5731441025987465,41,117.1920127196178,Red
Bus,2931,2023-06-19,2024-06-15,362,36840,city,light,86.11863060910619,56.29802352867851,1555,15,33.19786564398711,Diesel,aggressive,3.0592840562905392,24,97.55383755674318,Red
SUV,2361,2024-02-17,2024-04-15,58,1010,mixed,medium,106.50234576172784,64.10353638075722,3740,31,28.97919804099238,Petrol,aggressive,2.1818891627022223,82,86.93932441250195,Orange
Hatchback,1963,2023-07-08,2024-07-10,368,68144,offroad,heavy,122.87676674984998,69.46672682103105,2179,14,25.15688731010104,Diesel,aggressive,2.168919768773101,62,92.65379430042586,Red
Bus,2674,2024-04-16,2024-10-23,190,20649,offroad,medium,60.0,94.8955715617053,2054,15,33.35324589183814,Diesel,calm,0.9214310750063892,57,97.59573561480221,Red
LCV,1080,2024-03-15,2024-06-14,91,3509,city,light,139.31189636544963,43.948734690123516,1884,39,31.05077528645269,Diesel,aggressive,5.010457259317733,39,83.88032974225837,Red
SUV,1500,2023-12-16,2024-10-15,304,12076,offroad,heavy,93.55396270772897,74.01752271495062,2289,22,24.9465651715279,CNG,calm,0.8668578036116108,59,103.3823687957114,Red
LCV,5787,2024-06-05,2024-12-10,188,24187,mixed,medium,104.20954606735205,76.15572992102182,1817,14,18.604169902004543,CNG,aggressive,6.401988611488567,97,112.58620484195134,Red
Sedan,3293,2023-05-26,2024-03-09,288,8479,mixed,medium,105.42163055420988,49.4066253130594,3439,18,20.883478597502986,CNG,aggressive,4.050134221862919,92,98.3834666692159,Dark-Orange
Sedan,2773,2023-04-18,2024-02-26,314,11879,highway,medium,116.44703850716326,92.71673394656885,1713,13,32.90968420545163,Petrol,normal,3.8236705572960084,24,88.74322712503788,Red
LCV,4484,2024-06-02,2024-11-16,167,11270,city,light,105.0059179534281,84.17437357445873,3443,27,25.91166413838215,CNG,normal,6.713151174374727,63,92.02389037883304,Orange
Truck,3596,2023-10-30,2024-09-03,309,52535,highway,heavy,97.9994215340353,88.79132725750675,3795,33,32.15327266103395,Diesel,aggressive,3.3984348024434397,33,94.36475425384644,Red
Hatchback,6614,2023-07-11,2024-02-18,222,29725,highway,light,95.864467106187,54.21940901126269,3237,18,36.59409679169052,Diesel,normal,4.429798460592674,100,104.40696143822683,Orange
Sedan,4133,2023-05-21,2024-06-06,382,76068,highway,medium,90.89949557852054,30.39301768715075,2771,26,18.293796940791804,Diesel,aggressive,3.3156418207255527,39,97.11283692279473,Red
Hatchback,3078,2023-10-27,2024-09-01,310,19181,offroad,heavy,105.57831073550385,99.70164938781362,2536,22,36.88446441294957,Diesel,normal,7.481121771149768,20,108.46178263626625,Red
Truck,7744,2023-01-26,2024-01-28,367,68349,mixed,medium,71.85170940937189,82.54104448997313,1925,7,27.9336850792862,Petrol,normal,2.274745883561846,97,101.19711445966136,Red
Truck,6843,2023-03-13,2024-03-23,376,16398,highway,light,81.18551705596371,61.036460434075224,1755,25,18.411641121105554,Diesel,calm,1.2603816407505386,22,80.29091242812402,Red
Truck,3273,2023-06-12,2024-04-21,314,47136,offroad,heavy,100.92883003192681,93.40073242067484,3903,28,33.07191573452943,Diesel,aggressive,5.642342939999991,36,72.9443394290093,Red
Bus,4302,2023-08-21,2024-07-27,341,46796,city,light,119.34095295145036,35.87780901849989,3316,7,24.643390933413173,CNG,calm,0.8560366685749426,49,104.68006474940634,Red
Sedan,6641,2024-06-18,2024-09-14,88,11502,city,medium,109.77282987009258,38.240020006162474,3409,10,34.81662510007284,Diesel,aggressive,4.042728766804306,59,83.62314329575183,Light-Green
LCV,1722,2023-11-02,2024-02-03,93,13821,highway,medium,104.02800979697213,83.67057980487874,1542,18,37.328096614096566,CNG,aggressive,1.2453042827010232,17,110.13009266003989,Red
LCV,1665,2024-07-04,2024-12-08,157,26546,highway,heavy,116.85920606922862,33.733471308288955,2675,16,24.76371884282613,CNG,calm,6.039131846958327,54,109.55822322146767,Dark-Orange
Truck,3584,2024-04-03,2024-07-08,96,5935,highway,light,111.26696271708776,48.51816003373894,3506,27,35.25436574761913,Diesel,normal,4.270654044910986,71,101.24071415119475,Orange
Hatchback,7327,2024-04-01,2024-11-17,230,38549,highway,light,106.14644193939246,67.65641487993145,2362,32,27.14225357480555,CNG,normal,4.957174359848203,34,86.3891208982643,Dark-Orange
Bus,7523,2023-11-14,2024-05-07,175,25013,offroad,light,89.19040492252076,45.27784438981245,2568,7,47.26717817809758,CNG,calm,2.106333839331938,48,100.2883130181302,Yellow
Truck,6393,2024-03-08,2024-11-06,243,8885,offroad,medium,104.44863317711143,71.18735472179384,1638,25,39.545089927773574,CNG,normal,6.885130874292163,99,99.63184795267584,Dark-Orange
Bus,3939,2023-06-05,2024-01-06,215,21574,offroad,heavy,118.12111353308882,51.439294080378076,3412,39,21.51562542707906,Petrol,calm,5.182689338086753,60,109.41716760950052,Red
SUV,4596,2023-12-17,2024-10-15,303,36188,mixed,heavy,112.85953386897536,47.68023387071543,3028,26,31.889515733342275,Diesel,normal,5.037021873000196,46,104.41310580767484,Red
LCV,3459,2022-12-14,2024-01-08,390,73165,city,medium,98.61402342094978,58.05250891682002,1616,15,32.92715225982268,Diesel,normal,5.599860650119263,88,82.82879597647094,Red
Hatchback,5889,2024-09-07,2024-12-17,101,19269,highway,light,87.28549107071373,97.92275895422627,2766,14,43.052136839282404,CNG,normal,2.9026396151035847,21,88.4791111140694,Orange
LCV,4243,2024-03-15,2024-03-15,0,0,highway,light,88.628720099692,42.921555985010045,2332,32,18.15584130842018,Diesel,normal,3.6465006472161825,25,88.126156879093,Yellow
Sedan,2262,2023-10-18,2024-11-18,397,32200,mixed,light,100.23427500924404,68.48803496416696,3114,18,46.949156608661326,Diesel,calm,2.0590665514626645,75,104.02277173786648,Red
Bus,4082,2024-04-21,2024-08-23,124,19217,city,medium,103.33399198672363,57.99184914028816,2839,23,43.69268766504702,Petrol,normal,3.364751721723799,32,90.20663138559148,Orange
Bus,4478,2024-01-14,2024-10-13,273,6446,mixed,heavy,117.66188132791392,45.51858307414628,3992,16,41.87453741751995,CNG,aggressive,6.134817718627169,18,105.30580585624057,Red
Hatchback,3967,2024-06-17,2024-06-17,0,0,mixed,light,113.8990826206661,64.9964781340803,1681,18,25.56782715200649,CNG,calm,2.569215297447916,32,84.01449159193605,Light-Green
SUV,3781,2024-04-20,2024-07-21,92,8361,offroad,medium,102.57759009690297,32.43786624276164,3227,16,20.724000699352953,Diesel,aggressive,2.9742290611747917,76,100.53251219984784,Orange
Bus,5238,2024-01-04,2024-02-15,42,3183,city,heavy,97.73898654638975,52.33180447676603,3853,37,28.439659990522657,Diesel,calm,5.454094424587976,35,88.90432171164016,Dark-Orange
LCV,1094,2023-09-13,2024-08-21,343,29609,city,medium,106.94809438148684,38.117089362848716,3344,37,28.04888604085984,Diesel,normal,2.5730546803998946,96,81.32862193539754,Red
LCV,6832,2023-09-29,2024-06-28,273,53135,city,light,115.66770979365191,90.92200083457175,1827,14,15.24348550885207,Diesel,aggressive,6.012769129069176,64,100.3717842762576,Red
Bus,5834,2023-08-18,2024-05-07,263,43247,mixed,medium,89.54842272355637,32.789111275289955,3505,34,27.848644232396577,Petrol,normal,1.3921791447962755,51,100.82026567084726,Red
Truck,6622,2023-11-05,2024-06-09,217,16083,offroad,light,85.75863509911353,50.52677799002808,3208,6,30.63695521177455,CNG,normal,3.696719716902427,37,109.34734979664344,Dark-Orange
Hatchback,6209,2023-11-24,2024-01-20,57,4438,city,heavy,115.2447507094954,42.26635534974396,3691,11,19.411911967676573,CNG,normal,1.0611614484295737,46,79.35197228637945,Dark-Orange
Sedan,6184,2024-03-27,2024-08-14,140,10587,mixed,heavy,91.46984274280993,69.83477951652831,1666,9,26.43059669470665,CNG,calm,6.816058552616361,82,106.64665208501572,Red
SUV,2202,2023-12-03,2024-10-24,326,53584,city,medium,95.05828320479363,53.64409189612297,2736,32,29.02588558035658,CNG,aggressive,6.836438001126135,25,102.31870704288295,Red
Sedan,7117,2023-06-25,2024-05-24,334,50470,city,medium,92.96276454961284,48.26830237838841,2741,37,33.87051697744822,Petrol,calm,4.663906072346967,88,101.44628246317697,Red
Sedan,6687,2023-03-25,2024-01-12,293,29257,mixed,medium,111.35183019980472,49.37976677052241,1687,30,46.84112434345569,CNG,aggressive,6.548755915748435,38,101.12468794013603,Red
Bus,3334,2023-10-06,2024-05-01,208,10266,mixed,heavy,108.53994772005976,62.37088577401311,2803,11,22.74632899365475,Petrol,normal,1.6715404878539446,49,89.96210415896063,Orange
SUV,6808,2024-05-07,2024-06-08,32,4037,mixed,heavy,109.41039068558553,53.01264105664234,3093,35,47.54554435251653,Diesel,aggressive,6.051046282204084,91,93.65503215598267,Orange
SUV,3809,2023-12-17,2024-06-11,177,29435,highway,medium,72.8194164830557,67.25682563216071,2196,29,23.949240886441153,CNG,normal,5.184091436801222,41,101.40533591631034,Yellow
SUV,6412,2023-11-15,2024-10-03,323,33088,offroad,light,109.33104985459073,55.84340185882368,2695,25,30.802471441086738,Petrol,aggressive,5.907427584156432,82,108.28933319535409,Red
LCV,1242,2023-05-26,2024-03-20,299,12462,offroad,heavy,126.07116952831237,82.59718856316056,2662,40,41.041820661548456,Diesel,normal,4.984914122367361,17,115.20049106929648,Red
Sedan,4074,2024-02-25,2024-09-05,193,24193,city,light,103.73962893462593,99.44916343498448,3837,23,21.25178534739662,Diesel,calm,4.692367545250802,42,105.45088474084753,Dark-Orange
Sedan,7282,2024-03-07,2024-12-13,281,24620,highway,medium,126.53157674889131,83.93497702048889,1932,25,32.5806634407263,CNG,normal,3.4078441603349834,55,90.07856484803997,Red
Truck,4212,2023-10-05,2024-04-28,206,21427,mixed,medium,107.49796185610558,58.00380520663072,1513,39,44.0453205011183,Diesel,calm,7.018820057363475,37,81.00693825198059,Red
LCV,6375,2024-02-01,2024-03-22,50,4141,mixed,medium,96.90278522234729,32.032869780967516,2418,13,36.339712230095344,Diesel,calm,4.335439023685357,96,100.60481398804936,Light-Green
Truck,1659,2023-10-11,2024-10-19,374,32787,city,medium,109.38262025246553,69.85143031019463,3432,10,48.31461282789973,CNG,calm,4.774160067564437,36,103.8523148298899,Red
SUV,7086,2023-11-27,2024-10-26,334,28047,highway,light,99.007850726895,42.264769547073705,2318,25,19.64275200109457,Diesel,normal,5.3210682245216505,45,88.46908338649664,Red
SUV,1253,2023-08-27,2024-04-19,236,22950,mixed,light,84.11638619415099,74.89654822484411,3974,26,45.52299106274138,Petrol,normal,7.109336310608804,79,109.81663402462598,Red
Sedan,3005,2024-07-20,2024-08-24,35,395,city,heavy,110.02069476511977,99.68741851236406,3078,9,42.40649562029642,CNG,normal,5.428922642890512,81,82.23227047868913,Light-Green
Hatchback,6865,2023-09-04,2024-09-04,366,57664,city,medium,115.17194553112535,50.50741498780524,3131,7,27.71806436762236,Diesel,aggressive,2.644431030127463,22,108.41475915530881,Red
Bus,5190,2024-04-10,2024-11-21,225,20572,city,light,106.06152482513512,82.7504499659933,1957,15,27.826257716501182,Petrol,normal,4.815324178134233,89,84.78025889609204,Orange
Bus,3783,2023-07-05,2024-03-08,247,12329,city,medium,108.44321290261533,62.076941452500755,3513,20,41.49432021453965,CNG,aggressive,3.8496523446154978,24,86.20185646497946,Red
Hatchback,3419,2024-06-29,2024-12-15,169,26972,offroad,heavy,124.28897591973359,83.29259164483449,2106,38,25.095065056591608,Diesel,aggressive,1.9371804714653853,19,99.73693136732227,Red
Sedan,4038,2023-10-13,2024-10-12,365,23845,highway,heavy,133.3124063107216,79.9155186175582,2707,14,41.03066081689263,CNG,normal,6.415638332423905,75,103.53975976552223,Red
Bus,2053,2023-10-23,2024-03-20,149,25812,offroad,heavy,95.29608235553735,70.8261259735149,2107,5,24.079741036487093,Petrol,calm,3.492644239267892,42,125.61946965406219,Dark-Orange
Bus,5166,2024-04-08,2024-12-28,264,22997,highway,medium,103.61982902375172,89.68273308185242,2787,38,28.102690415302334,CNG,calm,2.655983912984058,90,83.48985916380494,Orange
LCV,6311,2023-07-04,2024-03-28,268,27226,mixed,medium,102.2666565592721,53.96568965716483,2766,18,22.850849630334213,Petrol,aggressive,4.772029209404338,23,102.6527643836476,Red
Hatchback,5985,2024-10-26,2024-12-26,61,8143,offroad,medium,93.01291646322755,93.44114192466478,3646,19,40.948225163583075,Diesel,aggressive,1.0126832279990239,96,93.49162288433304,Dark-Orange
Hatchback,6441,2023-02-27,2024-01-13,320,9209,offroad,heavy,97.88846897795578,97.31593256766178,3702,10,48.965302690320634,Petrol,normal,4.865874602118932,85,93.50994800636134,Red
SUV,4658,2024-06-13,2024-10-17,126,7117,highway,heavy,93.04076997593711,78.2746215180801,3368,16,16.4081477320061,CNG,calm,6.5820787701044425,44,101.22711223900268,Red
Truck,3177,2024-07-25,2024-09-09,46,6954,city,light,97.50296307647156,44.5412432099211,2499,35,31.249495248790517,CNG,normal,5.740754774663538,22,97.11878678651823,Orange
Truck,7401,2023-02-21,2024-01-11,324,7737,mixed,light,113.430331461439,43.81773693108047,3721,18,35.94028195033277,Diesel,calm,7.481493929354138,75,88.68422270834668,Red
Hatchback,5663,2023-06-13,2024-01-19,220,38195,city,heavy,114.32980896211227,71.22562793197937,3368,5,23.811172220182485,Diesel,aggressive,3.9155637674270647,39,95.74776267921969,Red
LCV,5926,2023-06-28,2024-05-16,323,14063,mixed,heavy,102.25355534168642,48.49399328759512,3679,20,26.93997993793407,Diesel,aggressive,7.3347989943097724,53,93.03533416571902,Red
Bus,5597,2023-10-26,2024-09-10,320,29954,highway,medium,105.14600513388903,62.93544303406145,2168,16,17.294581619019233,Petrol,normal,7.084367050607091,80,98.08450108331515,Red
LCV,6513,2023-09-21,2024-05-04,226,16964,highway,light,96.91210853679489,51.50402370933128,2750,25,41.82471810701477,Petrol,calm,1.2759337565948143,42,87.53421653459762,Dark-Orange
LCV,1843,2024-01-03,2024-11-10,312,15586,highway,medium,90.10596597221151,85.00677892583914,2146,15,26.398844148850024,Petrol,calm,3.9430183140187776,65,87.9513154618451,Dark-Orange
Truck,4881,2024-04-21,2024-11-20,213,33686,offroad,light,92.63269379286842,55.955379159369,2754,26,40.43483728459235,Diesel,normal,1.9221902969305218,53,92.15124506630329,Orange
Bus,3583,2024-01-06,2024-08-10,217,25394,mixed,light,74.46680100879983,54.75283708576478,2073,34,41.84670097825867,Diesel,calm,6.1485644213015505,67,90.3718431366049,Orange
SUV,7705,2024-08-23,2024-12-07,106,14393,offroad,medium,81.95198716916283,59.924884254965164,3066,25,34.53238587527744,Diesel,calm,2.357790147792469,56,84.57955587756896,Yellow
Bus,2633,2023-08-07,2024-04-20,257,24060,offroad,light,94.27713791212642,52.783812586959,3464,35,48.32158780835316,Petrol,calm,3.1806423147750476,35,89.19856348497224,Dark-Orange
SUV,7399,2023-11-27,2024-11-13,352,67706,mixed,light,93.15818758788717,56.25132735186947,1915,8,37.38700331743223,Diesel,aggressive,2.2103964957577977,90,96.81426620113972,Red
Hatchback,5406,2024-01-22,2024-06-15,145,4508,highway,heavy,104.30893251521238,87.70174891221583,2116,24,35.09308421611637,Petrol,normal,3.0957224817008946,67,98.32065249164407,Yellow
Truck,1720,2024-02-23,2024-08-08,167,19842,offroad,heavy,109.52841244437835,39.83272972738034,1778,25,48.50200485341375,CNG,normal,2.8262107255661943,17,86.51571365809185,Red
Hatchback,7329,2024-05-07,2024-08-24,109,4903,mixed,light,120.28042714271072,43.928962554311866,2560,21,36.126591199396245,Diesel,normal,1.7188948706233793,57,97.82187407430428,Yellow
SUV,2149,2023-07-26,2024-02-21,210,19150,mixed,light,102.75751774483757,56.143205174312655,3817,32,49.84790624024674,CNG,calm,1.765327866288437,80,121.93033663980496,Red
Truck,7539,2023-09-25,2024-06-26,275,28457,offroad,heavy,88.60431616577888,69.57147640325164,3786,12,33.611685302390434,Petrol,aggressive,4.068489934244884,24,102.8136222236251,Red
Truck,7932,2023-06-25,2024-02-19,239,30091,highway,light,98.79100376054859,62.60006160728783,2123,26,17.55590253590482,CNG,normal,2.8533052358868964,50,86.66943942999241,Orange
Bus,5712,2023-09-19,2024-06-15,270,42771,mixed,light,82.21209179304695,30.444776964621855,3097,6,15.298826678716,Diesel,aggressive,5.657540711204096,52,71.7804358265819,Orange
Hatchback,4499,2023-11-16,2024-03-09,114,13797,offroad,heavy,137.48835565218803,44.02320864718368,3852,27,46.26352374114774,Diesel,aggressive,6.006230213866766,100,103.14151762118266,Red
Bus,5725,2023-02-06,2024-03-07,395,15078,offroad,light,93.78818248081681,72.13450279917294,1661,13,33.90266878305514,Petrol,calm,4.40475212593815,83,103.05890228547827,Red
SUV,3682,2023-07-08,2024-06-08,336,16690,offroad,light,95.81674908773866,95.54115864926187,2389,27,15.95537539426927,Diesel,normal,2.107615665364958,44,103.45157971184321,Red
LCV,2008,2023-11-17,2024-07-01,227,39686,highway,medium,125.54044732521905,57.942474066500665,2342,29,35.65760179242103,Petrol,normal,4.100212774047094,71,94.25255831849833,Dark-Orange
SUV,1760,2023-05-26,2024-03-17,296,43706,city,light,118.70337573302079,81.84494005396506,2967,25,29.529475358756926,Petrol,calm,3.221405319750149,77,94.37995990633968,Dark-Orange
Sedan,1743,2024-01-12,2024-09-12,244,14274,city,medium,95.90316471389632,86.23881712109578,3139,11,27.413838487965876,Petrol,calm,2.9991618080448745,63,105.5443165497326,Orange
Hatchback,7852,2023-03-18,2024-02-14,333,22354,city,heavy,133.44333152762297,31.109502066609554,2625,25,16.58793222103829,CNG,normal,1.6442135866887617,75,92.26006918170695,Red
Sedan,2452,2024-07-28,2024-10-01,65,7054,highway,heavy,113.9292552401197,71.73431415980025,2359,23,28.009641368794632,Diesel,calm,4.681406926634984,22,82.44892250743365,Orange
LCV,7744,2023-12-17,2024-03-14,88,3799,highway,heavy,143.281703501722,91.53541881402444,1948,15,16.04930443625479,CNG,calm,2.3398390628440433,61,93.40954789599948,Red
Sedan,3507,2024-01-12,2024-07-21,191,34896,offroad,heavy,78.54986452145306,53.21074330802844,3427,7,40.723279383189876,Diesel,calm,5.233170639515566,18,103.63791824569662,Red
Sedan,4339,2023-07-09,2024-01-18,193,29890,highway,light,103.25163345643944,92.80320864609612,1877,31,49.586702788780634,Petrol,calm,2.041311381068269,59,84.02697472367156,Orange
SUV,4896,2023-11-14,2024-08-14,274,25668,city,medium,86.37024556387843,38.97390278131777,3711,28,48.49168741312872,Diesel,normal,2.025013125121075,47,87.84951817033375,Dark-Orange
Bus,6868,2023-06-09,2024-02-16,252,38368,highway,light,91.77596807612385,86.3813236799854,2084,19,38.072347550664944,Petrol,aggressive,7.0117293384918105,31,103.33333911780306,Red
Bus,1776,2024-07-22,2024-12-13,144,25706,city,light,101.01240521870912,81.1021191340376,2733,26,39.86611641264324,Petrol,normal,1.7581075218603668,38,99.45086471353402,Orange
LCV,6475,2024-01-27,2024-10-17,264,31590,offroad,light,118.26938728458337,76.2841279817035,3873,7,41.17775799118361,Diesel,normal,3.261517882270372,62,89.86803635486604,Dark-Orange
LCV,6176,2023-10-17,2024-01-26,101,19807,city,light,101.74259626114825,41.331964342098324,2821,5,35.023035644197265,CNG,calm,6.462309705023433,45,86.55101546589526,Yellow
LCV,3817,2023-07-01,2024-04-21,295,25687,highway,medium,92.03178558088602,60.79040980523332,2644,37,47.3359970883076,CNG,normal,5.307522916563527,84,99.8387665118804,Dark-Orange
Hatchback,2526,2023-09-05,2024-05-11,249,39013,mixed,heavy,99.76413508571157,83.428852679842,2576,9,42.36839940987362,Petrol,aggressive,6.656280881144741,58,88.23170783612989,Red
LCV,6261,2023-11-15,2024-01-18,64,1790,mixed,light,87.42121302329153,38.84094775566065,2923,24,30.83976883639204,Petrol,aggressive,0.804377718100707,52,86.13319077716542,Red
Truck,1679,2024-02-16,2024-09-06,203,33658,highway,light,104.4427720709652,43.907398442468505,2949,38,36.03277047945424,CNG,calm,5.003103865107542,17,98.75216957157163,Red
Sedan,5611,2024-08-24,2024-09-17,24,3889,offroad,heavy,100.44038379456808,41.672742636599004,2150,11,38.81389152852627,Petrol,aggressive,3.8707680837367553,82,99.58386703551484,Light-Green
Bus,6196,2023-09-20,2024-10-08,384,56085,mixed,light,89.28179487293694,50.75475020173242,3637,31,46.28105731069374,Diesel,calm,4.0570742509399915,66,92.38294932321773,Red
LCV,3637,2023-10-23,2024-03-24,153,1540,offroad,heavy,95.95240437815606,44.61283597807326,3932,9,17.072777945033717,CNG,aggressive,2.3955825795601653,54,88.32220443531114,Dark-Orange
LCV,2149,2023-12-25,2024-03-16,82,12732,highway,medium,98.95632686618161,57.36997650116048,2292,20,44.20151592987967,Petrol,aggressive,3.9242060666967857,68,103.899875622171,Yellow
SUV,2853,2023-10-13,2024-05-05,205,6859,highway,light,90.89702233214237,83.2409216681336,1544,12,33.221709846635314,Diesel,calm,4.06467787247034,50,99.57686586053552,Orange
Truck,1840,2024-03-24,2024-11-20,241,13041,mixed,medium,129.087888536492,61.80572011141004,1788,26,45.633241716948135,Petrol,aggressive,7.497036611777938,93,80.98997161843916,Red
SUV,4125,2023-06-19,2024-05-04,320,31564,highway,heavy,102.10628215223868,45.72433901279234,1922,10,49.91618574121278,CNG,normal,6.344605450236115,52,108.88337778208448,Red
Truck,5907,2023-07-04,2024-06-08,340,35346,mixed,medium,91.00950259239522,90.56170704883479,2647,22,46.66559751189111,Petrol,aggressive,4.220891074979051,28,83.89996428114074,Red
Bus,5160,2023-07-09,2024-06-14,341,57593,offroad,light,111.52310824947605,46.99209534380501,3527,19,35.6879553584892,Petrol,calm,4.216021863988066,77,97.15396505456287,Red
Bus,3177,2023-02-28,2024-02-25,362,37175,mixed,heavy,100.23750911555055,32.947086186083865,1941,11,35.1468933621196,CNG,aggressive,1.0339074027966997,63,95.01845955231006,Red
SUV,7258,2023-06-20,2024-04-12,297,40925,mixed,medium,68.73830590752118,54.31131173145914,3303,34,35.0670722888365,CNG,aggressive,6.422508646368001,20,112.24696649761108,Red
Truck,1305,2023-09-10,2024-07-27,321,48610,mixed,heavy,86.70301919946756,42.65163825221441,2847,11,25.229689532693023,Petrol,calm,1.1324163013702109,87,91.98502636479127,Red
LCV,7569,2023-06-05,2024-01-24,233,39934,offroad,medium,91.45250607641862,98.15056940608622,2518,22,30.610244627519272,CNG,normal,4.87574065005207,60,98.29508735573009,Orange
