vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_pressure,oil_level_pct,coolant_temp,oil_filter_condition
SUV,2130,2023-05-25,2024-01-28,248,16208,city,heavy,86.32246079456681,98.01370913803461,3764,21,35.83334781712881,Petrol,aggressive,1.980115386023945,60,109.70665163281868,Dark-Orange
SUV,2211,2023-11-09,2024-02-06,89,3292,mixed,medium,83.74206690274865,69.02894185340588,2172,15,15.64392045752329,CNG,normal,5.714352567426395,39,80.05196864869103,Light-Green
LCV,2360,2024-02-09,2024-07-22,164,22987,offroad,heavy,113.62647198157077,81.51583977122263,2905,17,21.07070020798489,CNG,normal,2.5944322952579855,58,99.54708731947434,Orange
SUV,1824,2024-01-06,2024-09-27,265,27779,offroad,light,77.39043566032221,90.2126981034381,2573,37,35.53064152956624,Diesel,normal,1.392542923736765,60,88.45003714459203,Dark-Orange
LCV,2527,2024-07-22,2024-10-23,93,7949,highway,light,88.41034879665146,42.949056935791205,3519,35,24.567203475860595,CNG,aggressive,1.9377299426503392,65,94.85335544032145,Orange
SUV,2056,2023-08-19,2024-02-13,178,20135,highway,heavy,117.89570470704844,40.563656326212296,1792,12,17.140076083521613,Petrol,calm,6.08233303767271,72,84.15916824628097,Orange
Hatchback,1846,2024-01-31,2024-11-23,297,25667,mixed,light,100.20705426806762,40.79185281099887,3336,16,39.80004421377696,Diesel,aggressive,4.974959258970799,43,80.26592109994019,Red
Hatchback,1730,2024-10-04,2024-10-17,13,1726,offroad,light,102.56515059836903,67.68168414547904,2371,7,16.30828170611218,Petrol,calm,4.156431454713491,48,99.65303678023719,Green
Sedan,1331,2024-08-05,2024-11-03,90,15443,city,light,101.22141495617134,65.79532583350121,2030,28,31.14979218400725,Petrol,normal,5.783516100756237,89,89.60047303700813,Light-Green
LCV,2822,2024-03-09,2024-05-01,53,8219,city,heavy,100.05439708156746,51.65127209736054,2425,13,40.11515017676804,Diesel,normal,4.70545632396102,25,104.5880498311633,Yellow
Truck,7078,2023-11-27,2024-08-21,268,27144,offroad,heavy,122.78744397345683,90.91513982378471,3136,12,32.87380019620308,Diesel,aggressive,4.9832125880655385,47,87.16972641025164,Red
Truck,4154,2024-10-01,2024-12-14,74,3257,highway,light,99.61091663749484,41.41666056827751,2318,39,21.50874490942903,Petrol,normal,6.349191361071344,56,100.64586231109436,Yellow
Truck,7655,2024-11-01,2024-12-28,57,1545,mixed,light,96.32936277085655,98.37349603256314,3068,38,17.89605229758196,Diesel,aggressive,1.8848600560820095,45,78.88127826703678,Yellow
Truck,3163,2023-06-01,2024-01-08,221,19940,city,heavy,85.90451210991996,30.376785131905123,2902,15,31.177241057901206,CNG,aggressive,2.063654839931764,70,82.56293371761124,Dark-Orange
Hatchback,2493,2023-10-12,2024-01-11,91,5580,highway,heavy,119.88600994329828,59.25508945414118,2329,15,34.79954275005014,CNG,calm,4.105053825081773,98,81.69669040343553,Yellow
Truck,6540,2023-08-06,2024-03-27,234,35964,highway,light,111.82111173833817,91.04564812117901,3748,29,35.195248377979645,Petrol,aggressive,5.855201734442726,46,87.34367741334884,Dark-Orange
Bus,3682,2023-10-22,2024-09-11,325,10292,mixed,light,78.66641982402001,60.38374080248548,2424,11,15.024614402610249,Diesel,normal,1.4091207574627957,39,98.23384037393669,Dark-Orange
Sedan,1611,2023-06-17,2024-04-23,311,12112,highway,medium,108.08428834799241,34.43104816216862,2776,25,36.24741217595985,Petrol,normal,5.203396149348896,22,98.16865223024897,Red
LCV,2789,2024-01-30,2024-02-21,22,1986,offroad,heavy,116.78793264811235,89.94104181076023,2332,22,22.4208685242365,Petrol,calm,1.4128319652112908,36,95.79405770301584,Light-Green
LCV,2239,2023-08-28,2024-08-17,355,11014,mixed,heavy,95.5710346767657,54.49604612776548,3518,16,37.03272715409628,CNG,aggressive,1.091499674683188,39,103.32103600624217,Red
Bus,6270,2023-08-19,2024-09-13,391,16599,offroad,heavy,99.53737414509344,71.52236304868242,2412,15,25.30285775500915,Petrol,calm,2.2293363572127505,54,104.7734324007858,Red
SUV,2110,2024-10-02,2024-12-10,69,8285,city,medium,91.63128308948262,83.53825266073628,3343,32,32.70797006527992,Diesel,aggressive,6.483587303570065,28,101.75644450132211,Orange
Truck,6246,2023-10-19,2024-08-01,287,3079,mixed,medium,92.43106830061863,69.14049777862454,3904,23,27.168843062773256,CNG,aggressive,1.4139738361898493,85,81.77394373786055,Red
Truck,7129,2023-10-07,2024-05-04,210,20535,offroad,medium,91.00437387488624,70.706748050082,3592,11,44.91724499631389,CNG,aggressive,2.6113201250898204,94,96.33185769527078,Dark-Orange
Hatchback,1220,2023-11-02,2024-10-06,339,44613,mixed,light,79.13936502672209,92.13408231035592,1532,15,26.95414762337677,Diesel,calm,6.286487199535557,25,88.88476669048903,Red
Hatchback,2332,2024-09-23,2024-10-02,9,1526,highway,medium,88.59367065805678,45.50076678423682,2939,39,32.194031899171584,CNG,normal,2.0447464087019647,25,86.5458006179807,Light-Green
Hatchback,2307,2023-10-28,2024-09-08,316,38884,mixed,medium,94.36662742620076,59.11958283854543,2386,20,15.437066662917431,CNG,calm,6.089998873179573,77,102.5905976293201,Dark-Orange
SUV,1296,2023-12-15,2024-01-07,23,3200,mixed,heavy,109.42047315751539,71.750815472844,2160,18,15.518621856978637,Diesel,calm,6.325325162907955,65,89.53000385930402,Light-Green
Hatchback,2357,2023-09-16,2024-04-27,224,43895,offroad,medium,84.4242211981967,93.97864260130328,2539,12,30.924584822081943,Diesel,aggressive,1.8909751458425046,24,76.0930501219254,Dark-Orange
Bus,4671,2023-07-26,2024-07-12,352,11737,highway,medium,110.75993742963509,72.10170866304203,1888,30,29.518438936976807,Diesel,normal,4.658958341078404,74,94.5519132285084,Red
LCV,3676,2024-01-04,2024-06-06,154,29044,mixed,light,86.32625480633706,54.09350956074691,2111,32,41.16728078075203,Petrol,calm,1.7530986013624446,74,103.72651219836266,Yellow
Sedan,1455,2024-04-15,2024-10-01,169,9265,offroad,medium,97.26564105423746,57.21583449281886,2908,23,35.54202894541636,Petrol,normal,2.7912416685224306,96,87.17004071392086,Yellow
Sedan,1397,2023-12-25,2024-04-18,115,7978,mixed,light,86.65559281038415,54.338870758349415,2008,15,36.04550350358325,Petrol,normal,5.740190203838717,96,84.38270425504237,Yellow
LCV,2261,2024-09-21,2024-11-06,46,8592,city,heavy,118.71067496903164,74.33151310603125,1974,36,19.711588120221798,Diesel,calm,5.248204924083126,88,104.80389585017436,Yellow
Truck,5838,2023-09-13,2024-09-11,364,50330,offroad,light,100.10388033462512,88.91887049555237,2786,25,18.04209450023179,Petrol,aggressive,1.6361088780778716,84,86.46921081188228,Red
Hatchback,2459,2024-01-12,2024-02-15,34,693,city,heavy,98.70741178635839,48.08284484875634,1965,24,23.077350066218358,CNG,calm,2.266765927566377,66,100.91822017164982,Light-Green
Sedan,1809,2023-12-02,2024-08-28,270,40241,offroad,light,90.47705167787979,86.40443577318459,2084,34,20.98316392152551,Diesel,calm,2.5916172799522394,97,82.11110861064975,Dark-Orange
Hatchback,1673,2023-11-18,2024-08-17,273,4300,highway,light,98.48345429290278,34.8053371026118,1705,20,39.76494863129625,CNG,calm,3.8664110120493387,96,113.58534645841333,Dark-Orange
SUV,2250,2023-11-18,2024-08-17,273,48874,city,medium,94.01567702466714,43.74094784762701,2384,40,28.04384801923211,Petrol,normal,2.737833326782969,28,85.97113263870682,Red
SUV,2111,2024-05-15,2024-12-10,209,15063,highway,medium,99.94985231212051,65.8300512544824,1603,37,31.93575178015463,CNG,calm,1.5905896198699057,74,98.99456763075901,Orange
Sedan,1799,2023-11-15,2024-05-28,195,20347,mixed,medium,107.67303772785131,71.47429068859705,2614,9,44.60810787463001,CNG,normal,2.234661416370055,70,85.82532235476407,Orange
Hatchback,1970,2024-04-20,2024-11-26,220,13151,offroad,light,103.03201094861504,78.26456116575885,2729,8,30.967979415262647,CNG,aggressive,4.047569720980254,81,82.97562625415907,Orange
SUV,2288,2023-05-13,2024-04-27,350,50639,highway,light,98.00657777072114,66.54470548283797,2426,23,20.106035616372026,CNG,calm,2.621449754716779,55,100.76428970564831,Red
Truck,7232,2023-05-02,2024-05-20,384,72361,mixed,heavy,95.08276625279201,55.965467674076294,2804,26,34.053283343459384,Diesel,normal,4.140580672151685,86,84.60777167610561,Red
SUV,2413,2023-10-25,2024-01-06,73,1721,mixed,heavy,109.73740666999723,74.18400569782715,2651,13,23.97719186443454,CNG,aggressive,3.972463488812915,97,111.27416911782998,Yellow
SUV,2146,2022-12-23,2024-01-11,384,46200,offroad,medium,110.59481500510353,44.427747724814594,2008,15,30.692168622072153,Diesel,calm,3.151702354857579,86,78.6683904223517,Red
Sedan,1645,2024-07-17,2024-11-01,107,11807,offroad,medium,107.91884716842084,72.68282248843464,2003,39,17.393591092922293,CNG,calm,6.198930014225809,63,95.17532095609216,Orange
SUV,2464,2023-11-26,2024-11-28,368,43734,highway,light,98.90229202658699,40.346487307691426,2670,32,32.55603347891402,Diesel,normal,2.2155613826745713,67,78.13005944326628,Red
Bus,5564,2024-03-17,2024-12-17,275,41982,mixed,heavy,92.40995715233613,57.61946716456311,2748,12,32.270198071255784,Petrol,aggressive,5.329956432541547,30,84.95049262254076,Red
Truck,4029,2024-05-12,2024-10-16,157,5579,offroad,medium,100.74536845587488,34.134956585659914,2043,25,39.790553421157185,Petrol,calm,5.3868060339678365,84,100.52842506870377,Orange
Hatchback,1324,2023-11-23,2024-03-10,108,15744,highway,medium,115.5940639769344,67.1650745327268,2221,29,37.725779951078515,Petrol,normal,1.7692349779052234,76,84.6623775071125,Yellow
Truck,7911,2024-03-16,2024-07-19,125,6213,highway,heavy,86.80520927259252,91.16705885797779,3381,10,26.001541532472324,Petrol,aggressive,6.25594507981422,77,99.15755178874339,Orange
Hatchback,1990,2023-09-13,2024-07-08,299,30675,highway,medium,81.44594286199714,57.50211683628198,2195,7,34.80073909476934,Diesel,calm,5.610755401062366,50,91.50378761452113,Dark-Orange
Sedan,2135,2023-11-08,2024-01-28,81,9192,mixed,heavy,89.30513541775032,50.648968610139505,2867,10,26.331329675146474,Diesel,normal,2.4018808037812716,28,110.42458406679278,Yellow
SUV,1271,2023-03-01,2024-02-20,356,34797,offroad,heavy,116.11127637230604,58.67163202149036,2343,7,44.2593869656261,Petrol,normal,6.298340087267894,24,87.213993399541,Red
SUV,1477,2024-08-03,2024-08-07,4,240,mixed,medium,79.70123173800813,90.00505459038696,2009,21,34.01280021499761,Petrol,normal,4.720377150835358,78,79.06207340590953,Green
Truck,4883,2024-06-25,2024-10-11,108,20093,mixed,heavy,99.93667603303747,82.93200247168133,1807,16,20.19399639345474,Petrol,normal,3.951195789124239,55,112.9384319187832,Yellow
Hatchback,1855,2023-06-09,2024-06-04,361,19874,offroad,heavy,94.19719467682182,92.17861886142357,1843,32,39.18132295149471,CNG,normal,6.27920546069539,35,110.18485596429942,Red
Hatchback,1271,2023-12-26,2024-04-10,106,12955,city,heavy,103.62505959693536,82.31890250101756,2484,37,21.673340886599888,Diesel,calm,2.2872003367503715,71,89.68772725112292,Orange
SUV,1714,2023-02-06,2024-02-08,367,4257,city,heavy,95.01409507775264,91.13433606430277,1847,16,31.348533137377267,Petrol,normal,3.17743900219218,64,85.9263455663788,Red
SUV,1736,2023-11-26,2024-02-21,87,15124,highway,light,103.90663595747316,62.32777028811377,1507,22,37.7388574807715,CNG,calm,1.3645661444085944,27,104.70214255936158,Yellow
Truck,5229,2023-11-01,2024-02-19,110,4434,offroad,light,83.84875902466189,80.02108948773737,3133,11,43.642544888174186,CNG,aggressive,6.07978309910324,38,106.71271122409294,Orange
LCV,2057,2023-10-14,2024-10-24,376,43625,highway,heavy,118.08447888916452,42.42192481550278,1960,36,40.25945714828684,Diesel,normal,5.36398007566364,43,87.78658851097094,Red
Bus,4752,2024-01-23,2024-03-14,51,1555,city,light,88.39001684192132,60.21348101604859,2581,18,16.507815526774035,Petrol,normal,1.0659956322699862,89,88.97747029142661,Light-Green
Bus,4391,2022-12-03,2024-01-05,398,6637,offroad,light,100.95124401492164,55.227367905986085,2638,39,32.501771680528805,Diesel,normal,1.0548701834999235,79,91.65286273637437,Red
Hatchback,1261,2023-04-26,2024-01-04,253,14229,offroad,heavy,114.7252222388754,43.265459110472094,2297,7,34.6304548795829,Petrol,calm,1.944158478687423,31,84.22585644034112,Dark-Orange
LCV,3159,2023-05-09,2024-01-24,260,25947,city,heavy,86.18822959621879,86.29854833821892,2319,25,41.104163361053764,Diesel,normal,4.904698723957739,55,108.94532472179598,Dark-Orange
LCV,2227,2023-12-31,2024-10-06,280,45771,city,medium,83.98923624846164,47.14148848127098,1910,14,39.75157683169459,Petrol,normal,5.177669489074044,57,114.2957347374563,Dark-Orange
Sedan,1576,2024-04-19,2024-06-05,47,6256,city,light,82.51358409894952,71.13992079266508,2273,10,19.25748220555853,Diesel,calm,5.0291261041629545,22,95.4169364609264,Yellow
Hatchback,2113,2024-01-27,2024-08-06,192,24429,highway,heavy,106.92930405808539,94.6064478839822,2763,31,17.36708424647428,Petrol,normal,3.560902791580024,58,100.44806777839966,Dark-Orange
Bus,4097,2023-05-24,2024-05-12,354,27692,offroad,light,80.6624696362885,76.71903861858553,1827,39,32.44326552499548,Diesel,calm,5.628765136003892,41,103.18981185589244,Red
Truck,6314,2023-12-01,2024-12-10,375,46973,mixed,medium,89.97859580584414,91.51657241270738,3552,31,18.807051304108032,Diesel,aggressive,3.5498493245730582,27,106.77491106345137,Red
Truck,7305,2023-09-20,2024-05-10,233,13787,highway,medium,118.94196375269836,37.66748219752382,2566,36,23.74727762186033,CNG,aggressive,5.655039266645131,36,78.00139114485243,Dark-Orange
Hatchback,1289,2023-03-27,2024-01-13,292,43807,highway,medium,105.22251055724038,84.97961351888236,2971,22,31.209973156977185,CNG,aggressive,3.804238303778726,54,90.71665799661884,Dark-Orange
SUV,2232,2023-11-11,2024-03-04,114,13574,mixed,medium,81.56220797584352,80.00911295337832,1819,15,16.97754196775058,Diesel,normal,1.9157483808410183,82,99.02117310358594,Yellow
Bus,4215,2023-07-28,2024-01-12,168,1727,highway,light,81.20717872549632,56.38323550974337,2312,23,37.3133018719369,Petrol,calm,6.4673516245051,78,84.48684328722129,Yellow
SUV,1206,2023-11-30,2024-09-17,292,45535,city,light,89.21678269610734,30.185507846027505,2093,10,26.534492872890247,Diesel,calm,5.141327135843067,100,80.32938412363826,Dark-Orange
Sedan,1484,2024-08-05,2024-11-16,103,19304,mixed,heavy,81.65459360185959,85.66096955026588,3189,24,31.29980005077838,CNG,aggressive,5.634548751490204,30,116.66410400723929,Dark-Orange
Truck,6483,2024-01-24,2024-08-09,198,11194,city,light,93.02674960126393,77.90078457696933,3010,32,18.562220981043268,CNG,aggressive,1.5322959011537491,51,108.35822903065699,Dark-Orange
SUV,1396,2024-03-25,2024-09-03,162,4466,offroad,heavy,114.7645209262902,51.63321435828273,1837,17,34.07765915835817,Diesel,normal,5.427059230679678,21,79.42900848347752,Dark-Orange
Sedan,1768,2024-06-29,2024-07-14,15,1422,mixed,heavy,94.58344667273859,79.28375444660838,3328,32,28.248502570749036,CNG,aggressive,4.938627204263037,32,78.42908842070953,Yellow
Bus,3131,2023-02-23,2024-03-23,394,44295,city,heavy,118.74895056372114,65.93372487479213,2110,23,44.04437944318248,CNG,calm,1.8211049719553305,70,85.23462895039715,Red
Truck,3573,2023-08-23,2024-08-09,352,25240,highway,medium,99.22760574593188,51.8101126043786,2255,27,44.87237322057049,Petrol,normal,1.0956826474243173,57,84.24919665998574,Red
Truck,4142,2024-04-07,2024-09-23,169,5131,city,heavy,109.85498039051588,98.21869844880311,1854,6,23.605940863242438,Diesel,calm,5.764526619817304,70,79.32185058687818,Orange
LCV,3232,2024-02-09,2024-03-08,28,1687,mixed,light,79.47253893803445,46.96120654468247,1646,34,17.599977634018224,Petrol,calm,1.4935209004486687,42,82.01763417144359,Green
Sedan,2362,2024-05-17,2024-12-21,218,5023,city,light,106.65572996629191,96.25527275550822,3964,28,15.34585040012564,Petrol,aggressive,5.044856957060156,75,101.30005338325039,Dark-Orange
Sedan,1729,2023-05-08,2024-05-13,371,6952,offroad,heavy,120.62367859326505,74.38091621539893,1892,6,18.212127824583476,Petrol,calm,1.4846192324975849,50,80.23173104971698,Red
Bus,4679,2024-04-03,2024-12-10,251,42824,offroad,light,109.46932997313618,99.94211806869701,3595,15,19.89545701597659,Diesel,aggressive,2.748176758458783,32,101.23086380793612,Red
Sedan,2139,2024-04-19,2024-11-06,201,19312,city,heavy,108.50000159943751,54.575767407057896,2619,14,40.67777174637213,Diesel,normal,2.5183406949759117,29,114.68775496798854,Dark-Orange
LCV,3810,2023-10-23,2024-07-28,279,26220,offroad,heavy,98.74948621877395,34.2062668110269,2225,28,15.45134202461677,Diesel,normal,3.2702952128821585,33,106.25275412846418,Red
Truck,6959,2024-03-02,2024-05-05,64,3501,offroad,light,89.94611106216229,81.72444911877068,1887,40,19.570811379136355,Diesel,calm,1.6075456502250387,31,86.76974477374588,Yellow
Bus,6545,2023-05-09,2024-05-20,377,57579,highway,medium,102.66983420194185,57.97685948159349,3915,22,39.030895445433615,Diesel,aggressive,4.535499505705996,31,102.83527617183458,Red
Bus,7039,2023-07-12,2024-04-18,281,7097,highway,medium,109.29145344152428,51.47061002086335,1845,23,30.01328383559693,Petrol,calm,5.752000430709094,42,100.34054787655958,Dark-Orange
Truck,7233,2023-10-18,2024-05-19,214,23967,mixed,medium,87.15608436343058,36.883771025829816,1603,7,20.452345108488505,Diesel,calm,1.8854882641395658,67,85.88507296042566,Orange
Bus,5285,2023-02-20,2024-02-26,371,16855,city,light,76.78351965459761,72.79105404077613,2881,32,15.12573856647215,CNG,normal,6.20282447202836,83,79.97971649107936,Red
Bus,7138,2024-06-03,2024-07-02,29,1406,city,heavy,106.32119539317476,71.45586716832842,2118,8,17.40545714411112,Petrol,calm,5.441732514784661,24,109.94110989153656,Light-Green
LCV,3665,2023-12-16,2024-02-08,54,8237,mixed,heavy,116.41152428727248,68.83431173150137,2593,11,41.538783080207025,Petrol,aggressive,5.167187188817155,39,111.01865413127172,Yellow
Bus,3417,2024-08-07,2024-12-17,132,3790,offroad,heavy,95.24382804227066,38.43362305606076,2921,33,25.221783494231897,Diesel,aggressive,2.857334255543353,41,99.94224622028901,Dark-Orange
Sedan,2343,2024-02-08,2024-09-22,227,24809,city,medium,95.95605054211504,33.936666846678555,2264,34,18.358533370232596,Petrol,normal,3.2852597168222806,74,75.9621630932269,Orange
Bus,7194,2023-04-16,2024-02-25,315,31278,highway,light,103.43194705732033,74.36202845833517,3286,21,29.433653240742537,Petrol,aggressive,5.261916631187346,88,81.92879194006892,Dark-Orange
Hatchback,1664,2023-06-15,2024-01-15,214,24895,city,light,94.14604589732254,77.16154896166651,2924,28,38.53134386656389,Petrol,normal,3.5603714791627503,84,77.79888821414772,Orange
Hatchback,1800,2023-03-30,2024-04-26,393,14006,mixed,light,88.67460750399385,32.66360078196183,1893,29,31.544580985399687,Petrol,calm,5.658037636484288,53,88.94437755140187,Red
LCV,2040,2023-12-13,2024-07-26,226,31555,offroad,light,101.61235209498135,89.47931266410643,3246,14,17.683280629334014,Diesel,aggressive,1.3020529154457101,34,104.35553471915446,Red
Hatchback,1497,2024-07-01,2024-07-03,2,202,city,light,76.62472322041451,95.87118749953345,2870,21,41.7836410809539,Petrol,normal,1.8609741035951757,47,106.54695110251812,Green
Truck,7408,2024-02-09,2024-04-19,70,4537,offroad,heavy,84.91112509274714,59.756046846867285,2328,9,39.42142278301796,Petrol,calm,2.7401605264830144,49,77.64911520362358,Light-Green
SUV,1972,2024-02-20,2024-08-24,186,28847,mixed,heavy,107.4027100585957,76.74226217524347,2475,19,24.29574576391666,Diesel,normal,1.498933725164072,20,94.60666099028717,Dark-Orange
Hatchback,2221,2023-06-12,2024-07-09,393,78123,mixed,heavy,111.16609034516692,63.072105849346016,2930,26,24.628548490507896,CNG,normal,5.20705104268467,34,87.49283496196495,Red
LCV,3858,2024-06-22,2024-08-11,50,1772,offroad,heavy,88.61663377514179,89.78573497922852,3809,7,37.87281692134886,Diesel,aggressive,5.466539988607679,79,87.97068537608847,Yellow
SUV,1514,2023-12-29,2024-05-26,149,13808,offroad,medium,91.76651830619689,34.52604987403755,2008,6,28.820776910388663,Diesel,normal,1.3363037224710386,84,91.23458440816108,Orange
Hatchback,1986,2023-06-27,2024-05-25,333,33742,highway,medium,78.11907639685806,52.26351195188383,2967,38,15.478372374843811,CNG,aggressive,2.0214181794797628,76,85.3777397703143,Red
SUV,1817,2024-04-15,2024-09-28,166,23917,highway,medium,98.01509498538184,83.94044714139294,1903,38,27.08479933021929,Petrol,calm,1.8112531558742087,77,81.50777723211809,Yellow
Truck,5459,2023-06-16,2024-01-15,213,19475,highway,light,113.06480612808755,40.06717878190007,2638,18,43.29237394144921,Diesel,aggressive,2.1453520059321836,90,112.85019697240384,Dark-Orange
LCV,3416,2023-05-08,2024-03-12,309,10451,mixed,heavy,105.32272093581665,77.02753490646022,1861,21,30.510374289420813,CNG,normal,6.148695855425562,70,98.03382173585497,Dark-Orange
SUV,1885,2024-02-26,2024-06-25,120,7121,offroad,light,114.06549980430725,40.135318064679026,2909,31,37.2661111691165,CNG,aggressive,6.263462021771298,61,100.36006200441754,Dark-Orange
Hatchback,1218,2023-06-24,2024-06-07,349,47005,offroad,medium,105.78800467798811,91.72851169434293,2011,26,25.327857268160074,Diesel,calm,1.8733187086868135,29,95.53437866014413,Red
SUV,1694,2024-06-26,2024-09-09,75,12792,mixed,light,104.30526725618785,61.880916662551385,2922,16,16.789089003093515,Diesel,aggressive,1.9683504474530111,38,91.87508663993374,Light-Green
SUV,1353,2024-02-20,2024-08-27,189,25276,mixed,medium,108.90492019961545,37.46255680624699,1668,8,38.38313437130928,CNG,calm,1.8668804272438169,89,90.90771315003,Orange
Truck,6310,2024-06-21,2024-10-18,119,1922,highway,light,81.12036836014197,86.45301217244554,2883,6,41.954663063626626,Diesel,aggressive,5.107825482432899,92,102.95411214375727,Orange
Hatchback,1577,2024-06-29,2024-11-13,137,14266,city,light,75.88456496888625,35.001700159463184,3451,6,42.647734481700724,Diesel,aggressive,5.434228863476641,30,90.94235540770936,Dark-Orange
SUV,1901,2024-10-16,2024-11-01,16,1045,highway,light,106.06497372386889,94.17742393595285,2571,19,40.584346155777375,Petrol,normal,5.74664024968348,76,83.38320953799223,Green
LCV,2887,2024-04-16,2024-04-18,2,225,city,heavy,90.66657216057226,54.48558347750273,2926,25,18.261771283793628,Diesel,normal,4.31992730278083,97,87.49049493268029,Green
Sedan,2210,2024-02-03,2024-03-18,44,1778,city,medium,97.82760911935218,50.892559798403184,2953,32,16.784990457915953,Petrol,normal,5.567448454852841,73,90.83968746535218,Light-Green
Bus,5712,2023-12-21,2024-03-15,85,9780,offroad,medium,98.35810591843955,73.86212684994108,3265,6,28.57930691304489,Petrol,aggressive,1.003137966850103,89,90.21971695532905,Yellow
SUV,2057,2024-06-13,2024-12-16,186,28490,city,light,75.35803469478158,80.04078875903505,2711,15,32.8506557747254,Petrol,aggressive,1.9124717229898212,29,106.64414240419214,Dark-Orange
Hatchback,1687,2024-05-12,2024-10-02,143,8468,city,heavy,114.94128812150579,43.46999561271543,1711,16,15.196816241161036,Petrol,calm,1.922749916804819,65,78.89289032311491,Yellow
Hatchback,1878,2024-05-29,2024-06-28,30,947,highway,medium,109.69701591209764,32.33731736110555,2629,37,39.39478141539931,Diesel,normal,5.446948353807939,56,101.4115035806275,Light-Green
Sedan,1702,2023-11-08,2024-04-06,150,25719,mixed,light,79.62919447759901,86.82920066727887,1854,27,31.929919290532407,CNG,normal,5.072304073430687,49,79.28570966736523,Yellow
Hatchback,1753,2023-04-16,2024-02-06,296,6195,offroad,heavy,124.03373929083503,96.59651915692484,2041,14,22.281805865536818,Diesel,normal,3.730271352143487,45,82.23174590564648,Red
Truck,6044,2024-04-03,2024-05-06,33,6013,mixed,light,97.43210321852368,69.64500482544648,2717,26,33.664023575034065,CNG,normal,5.38256421713411,95,79.63536799943746,Light-Green
LCV,2914,2023-10-29,2024-02-23,117,3390,offroad,light,83.71933126147914,96.55534572292018,2769,25,19.534343108783617,CNG,normal,5.691758716835287,100,107.1233339529668,Orange
Hatchback,1984,2023-02-11,2024-02-05,359,5322,mixed,light,75.92573959497982,69.97573272523584,1662,39,42.0715727512344,Diesel,calm,2.734727761224505,37,86.37739270031533,Red
Bus,3867,2023-02-24,2024-02-12,353,18974,offroad,medium,80.39188751339657,84.03251334853604,2005,11,23.9853808070189,Petrol,normal,4.6640471154990735,26,93.10986533610026,Red
LCV,2993,2023-11-24,2024-10-15,326,11910,mixed,heavy,106.7480876635269,39.19046044895633,1991,37,31.357685752868722,Petrol,normal,4.895077906567691,52,103.74394797637825,Red
Bus,7421,2023-11-19,2024-02-19,92,13784,city,medium,92.24233598597837,60.19954409070053,2582,17,43.84927247665143,CNG,normal,5.843451863450034,41,105.4736831874905,Yellow
LCV,2725,2023-04-02,2024-02-12,316,59763,highway,medium,96.89992098430749,60.33036983941196,2617,38,25.006306090177553,Diesel,aggressive,3.7690089964930396,65,100.73343108188517,Red
Truck,4573,2024-09-22,2024-12-18,87,16948,offroad,heavy,117.01583279287983,31.259262351512344,3540,22,26.936957422402877,Diesel,aggressive,1.6893110992129277,94,105.88627836809529,Orange
Sedan,1853,2024-11-01,2024-12-12,41,6530,mixed,light,81.04147286284596,90.87034675870399,1508,11,30.998509120200058,CNG,calm,2.939678140069161,71,80.88009269157538,Light-Green
Hatchback,2115,2023-08-21,2024-03-18,210,9629,offroad,light,87.63002851220315,85.50432452095126,1751,22,17.615685378195383,CNG,calm,4.133523826701099,42,95.79075768888416,Orange
SUV,2440,2024-05-22,2024-12-21,213,18092,mixed,light,88.94756712025877,48.35933412834446,2501,8,43.8861916022105,Petrol,normal,2.98718578641636,44,86.25104453933167,Orange
Hatchback,1280,2023-09-27,2024-01-23,118,14957,city,heavy,91.39356614073006,44.05545381987118,3768,16,19.0340634048705,Petrol,aggressive,2.6383324608202763,79,87.77399222521771,Orange
Sedan,1982,2023-12-31,2024-01-23,23,2064,city,heavy,97.37759240918876,57.99819759777979,2619,12,42.70406634027228,Petrol,normal,5.115992641440922,27,95.9493212614183,Light-Green
Sedan,2000,2023-05-11,2024-05-07,362,39779,offroad,light,91.02504316511796,43.991963408860435,3367,10,28.340786805636217,Petrol,aggressive,3.340858952139998,38,105.00863915534764,Red
Bus,3911,2024-01-18,2024-04-28,101,16102,city,light,84.06413234702498,79.87859075159389,3391,24,19.116506860857733,CNG,aggressive,2.100273001453198,32,88.6181292847828,Orange
Hatchback,1789,2023-11-16,2024-02-24,100,9735,mixed,medium,93.31756146751664,63.36261530646336,2660,7,27.659695265886125,CNG,normal,4.809005850153828,52,96.1541808413797,Yellow
Sedan,2477,2023-09-07,2024-01-27,142,25162,city,medium,78.5030371167205,68.53353091252313,1840,10,40.07680330713784,Diesel,normal,3.7192784280216244,98,96.48647289429078,Yellow
Bus,4497,2023-08-13,2024-01-06,146,17004,mixed,medium,77.72192941531826,64.73471791874825,2248,22,25.360513648778344,Diesel,normal,5.29497637110819,45,92.5344106840865,Yellow
LCV,3172,2023-07-29,2024-05-15,291,44977,city,light,102.0448804927045,55.880618707649475,2261,29,40.26200087988342,Diesel,normal,1.752485121034971,91,97.68243870387472,Dark-Orange
LCV,2354,2023-09-08,2024-04-17,222,33177,offroad,light,109.3059788604151,53.72324836179283,2012,26,33.77464344031432,CNG,calm,2.7212376419409985,54,81.10333772896199,Orange
